ip,status,error,timeTaken
10.0.76.178,success,,33727.40
10.0.104.72,success,,34069.42
10.0.130.65,success,,33850.49
10.0.108.47,success,,34046.75
10.0.116.6,success,,34024.85
10.0.122.40,success,,33997.53
10.0.122.51,success,,34007.86
10.0.112.48,success,,34069.71
10.0.127.2,success,,33896.52
10.0.138.161,success,,33938.38
10.0.152.173,success,,33850.48
10.0.126.16,success,,34015.83
10.0.151.99,success,,33910.49
10.0.153.38,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,33889.97
10.0.139.48,success,,34051.57
10.0.118.33,success,,34085.34
10.0.118.79,success,,34106.97
10.0.131.88,success,,33979.83
10.0.153.70,success,,33926.90
10.0.72.23,success,,33905.05
10.0.75.215,success,,33911.64
10.0.134.82,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,34088.00
10.0.153.17,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,33992.91
10.0.131.65,success,,34059.24
10.0.75.90,success,,33960.53
10.0.119.57,success,,34213.71
10.0.119.26,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,34226.82
10.0.153.156,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,34042.66
10.0.106.83,success,,34299.29
10.0.75.142,success,,34010.17
10.0.137.5,success,,34167.94
10.0.150.46,success,,34090.23
10.0.121.62,success,,34168.51
10.0.133.70,success,,34157.57
10.0.150.25,success,,34105.30
10.0.75.28,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,34056.27
10.0.120.85,success,,34289.64
10.0.134.19,success,,34224.78
10.0.72.69,success,,34083.09
10.0.118.2,success,,34215.69
10.0.127.59,success,,34144.58
10.0.119.16,success,,34330.02
10.0.76.216,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,34070.65
10.0.118.5,success,,34229.35
10.0.153.100,success,,34160.23
10.0.129.7,success,,34152.07
10.0.135.7,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,34272.81
10.0.75.150,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,34133.09
10.0.150.140,success,,34197.67
10.0.77.174,success,,34096.98
10.0.151.36,success,,34220.51
10.0.151.178,success,,34229.12
10.0.134.78,success,,34310.96
10.0.77.111,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,34123.67
10.0.151.169,success,,34248.74
10.0.131.73,success,,34269.29
10.0.132.5,success,,34343.79
10.0.136.49,success,,34325.23
10.0.135.54,success,,34353.19
10.0.156.34,success,,34241.75
10.0.75.87,success,,34222.40
10.0.121.80,success,,34395.72
10.0.139.40,success,,34422.64
10.0.134.10,success,,34384.50
10.0.132.31,success,,34405.02
10.0.75.190,success,,34246.06
10.0.151.176,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,34336.32
10.0.119.48,success,,34490.54
10.0.121.20,success,,34367.14
10.0.131.93,success,,34373.46
10.0.121.64,success,,34396.17
10.0.151.57,success,,34339.88
10.0.150.117,success,,34343.89
10.0.132.63,success,,34470.56
10.0.152.142,success,,34342.38
10.0.126.13,success,,34500.12
10.0.140.42,success,,34348.39
10.0.77.135,success,,34283.02
10.0.101.71,success,,34629.00
10.0.136.48,success,,34515.79
10.0.135.66,success,,34527.33
10.0.132.17,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,34558.76
10.0.129.83,success,,34566.87
10.0.101.91,success,,34694.82
10.0.133.32,success,,34509.51
10.0.130.71,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,34493.11
10.0.162.25,success,,34420.30
10.0.118.21,success,,34643.05
10.0.121.45,success,,34555.16
10.0.139.74,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,34626.55
10.0.134.60,success,,34586.33
10.0.116.43,success,,34688.27
10.0.104.11,success,,34744.45
10.0.128.24,success,,34561.97
10.0.150.124,success,,34513.79
10.0.77.112,success,,34413.47
10.0.130.28,success,,34549.78
10.0.122.76,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,34678.27
10.0.127.24,success,,34555.28
10.0.77.132,success,,34428.96
10.0.152.136,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,34513.85
10.0.137.76,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,34609.39
10.0.153.5,success,,34532.24
10.0.119.54,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,34725.34
10.0.132.84,success,,34666.12
10.0.131.22,success,,34600.28
10.0.133.9,success,,34619.31
10.0.121.43,success,,34656.97
10.0.126.76,success,,34707.09
10.0.132.48,success,,34695.23
10.0.151.116,success,,34614.18
10.0.130.81,success,,34626.20
10.0.151.136,success,,34628.85
10.0.132.27,success,,34716.73
10.0.151.1,success,,34635.53
10.0.135.31,success,,34711.49
10.0.157.11,success,,34596.88
10.0.116.4,success,,34820.78
10.0.151.75,success,,34655.00
10.0.118.45,success,,34827.34
10.0.135.16,success,,34741.55
10.0.127.85,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,34657.74
10.0.134.41,success,,34762.01
10.0.151.71,success,,34680.11
10.0.120.95,success,,34844.06
10.0.136.29,success,,34755.06
10.0.127.96,success,,34668.60
10.0.119.94,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,34843.81
10.0.136.5,success,,34768.16
10.0.75.243,success,,34622.73
10.0.135.4,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,34785.72
10.0.153.22,success,,34690.52
10.0.127.51,success,,34742.04
10.0.128.96,success,,34790.44
10.0.151.104,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,34744.99
10.0.132.67,success,,34836.88
10.0.150.107,success,,34745.99
10.0.131.61,success,,34795.49
10.0.122.62,success,,34914.67
10.0.74.250,success,,34707.80
10.0.75.186,success,,34697.03
10.0.153.79,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,34751.91
10.0.75.47,success,,34722.03
10.0.117.85,success,,34969.76
10.0.75.40,success,,34736.39
10.0.126.69,success,,34923.53
10.0.151.168,success,,34821.14
10.0.119.84,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,34981.81
10.0.151.81,success,,34823.91
10.0.133.81,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,34873.27
10.0.75.146,success,,34758.03
10.0.125.15,success,,34963.97
10.0.119.24,success,,35001.80
10.0.130.23,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,34862.81
10.0.120.72,success,,35003.35
10.0.121.10,success,,34872.57
10.0.127.77,success,,34831.32
10.0.134.86,success,,34936.88
10.0.128.74,success,,34907.78
10.0.127.69,success,,34840.49
10.0.75.39,success,,34800.10
10.0.116.20,success,,35044.36
10.0.119.77,success,,35038.04
10.0.152.114,success,,34844.38
10.0.153.136,success,,34856.58
10.0.153.92,success,,34862.48
10.0.126.88,success,,34999.74
10.0.137.61,success,,34948.05
10.0.132.93,success,,34981.01
10.0.118.58,success,,35065.72
10.0.137.26,success,,34957.02
10.0.151.131,success,,34905.87
10.0.136.86,success,,34967.10
10.0.136.6,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,34974.76
10.0.128.70,success,,34979.74
10.0.156.69,success,,34879.68
10.0.137.29,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,34990.55
10.0.157.5,success,,34890.08
10.0.133.6,success,,34971.89
10.0.125.39,success,,35076.53
10.0.153.53,success,,34926.02
10.0.153.59,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,34945.69
10.0.75.20,success,,34915.84
10.0.134.57,success,,35071.17
10.0.122.72,success,,35136.82
10.0.129.94,success,,35047.34
10.0.76.210,success,,34896.31
10.0.136.12,success,,35069.00
10.0.127.83,success,,34999.31
10.0.128.33,success,,35070.91
10.0.104.78,success,,35269.15
10.0.151.60,success,,35038.89
10.0.137.48,success,,35102.51
10.0.157.21,success,,35008.53
10.0.119.70,success,,35208.37
10.0.128.64,success,,35109.94
10.0.75.21,success,,34993.40
10.0.126.62,success,,35171.97
10.0.133.93,success,,35104.42
10.0.152.109,success,,35026.68
10.0.72.1,success,,34980.65
10.0.151.106,success,,35079.26
10.0.116.72,success,,35262.94
10.0.151.53,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,35097.43
10.0.137.20,success,,35166.45
10.0.150.164,success,,35096.76
10.0.150.35,success,,35109.36
10.0.114.41,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,35318.93
10.0.152.63,success,,35094.09
10.0.129.8,success,,35096.92
10.0.127.93,success,,35119.52
10.0.132.33,success,,35231.53
10.0.136.14,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,35222.66
10.0.133.20,success,,35191.10
10.0.77.117,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,35041.60
10.0.133.27,success,,35212.61
10.0.134.31,success,,35263.84
10.0.153.42,success,,35156.58
10.0.75.86,success,,35112.08
10.0.120.22,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,35345.97
10.0.118.31,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,35339.81
10.0.130.67,success,,35216.66
10.0.135.55,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,35275.64
10.0.131.60,success,,35235.61
10.0.132.75,success,,35300.39
10.0.122.70,success,,35359.25
10.0.151.41,success,,35220.67
10.0.152.150,success,,35194.73
10.0.118.81,success,,35410.28
10.0.125.37,success,,35386.67
10.0.116.87,success,,35438.87
10.0.122.85,success,,35419.46
10.0.118.62,success,,35426.60
10.0.131.63,success,,35308.24
10.0.151.9,success,,35278.79
10.0.150.166,success,,35267.07
10.0.133.60,success,,35324.67
10.0.150.161,success,,35280.46
10.0.132.77,success,,35389.23
10.0.75.196,success,,35235.93
10.0.127.26,success,,35338.63
10.0.153.107,success,,35324.14
10.0.118.70,success,,35524.32
10.0.134.39,success,,35446.60
10.0.120.71,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,35529.34
10.0.134.7,success,,35469.55
10.0.150.129,success,,35378.85
10.0.133.57,success,,35434.88
10.0.151.150,success,,35405.30
10.0.135.36,success,,35477.75
10.0.150.165,success,,35424.44
10.0.121.36,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,35503.14
10.0.150.54,success,,35478.51
10.0.116.13,success,,35682.16
10.0.162.75,success,,35467.62
10.0.104.19,success,,35730.13
10.0.125.45,success,,35684.64
10.0.131.84,success,,35598.58
10.0.101.5,success,,35797.69
10.0.131.45,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,35611.69
10.0.153.57,success,,35577.08
10.0.151.164,success,,35644.39
10.0.151.91,success,,35648.79
10.0.157.29,success,,35604.67
10.0.136.85,success,,35716.41
10.0.131.17,success,,35683.60
10.0.133.30,success,,35709.01
10.0.121.1,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,35826.47
10.0.128.27,success,,35739.09
10.0.139.51,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,35827.18
10.0.76.195,success,,35624.16
10.0.121.38,success,,35888.46
10.0.137.82,success,,35809.93
10.0.151.49,success,,35756.53
10.0.139.15,success,,35974.40
10.0.116.57,success,,35961.77
10.0.140.29,success,,35746.97
10.0.150.158,success,,35781.90
10.0.77.121,success,,35694.08
10.0.134.30,success,,35891.79
10.0.132.2,success,,35915.34
10.0.120.76,success,,35979.79
10.0.150.114,success,,35831.40
10.0.75.144,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,35796.88
10.0.75.77,success,,35827.94
10.0.136.11,success,,35967.82
10.0.151.43,success,,35897.77
10.0.134.80,success,,35995.34
10.0.107.20,success,,36079.63
10.0.102.9,success,,36086.07
10.0.120.24,success,,36147.85
10.0.151.66,success,,35995.05
10.0.118.77,success,,36179.04
10.0.135.25,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,36101.17
10.0.126.61,success,,36140.00
10.0.137.17,success,,36103.34
10.0.128.39,success,,36095.48
10.0.152.139,success,,36014.64
10.0.156.24,success,,36012.24
10.0.122.74,success,,36222.69
10.0.121.84,success,,36196.87
10.0.135.92,success,,36184.90
10.0.117.79,success,,36288.16
10.0.153.54,success,,36094.26
10.0.120.2,success,,36240.42
10.0.136.13,success,,36202.01
10.0.133.44,success,,36173.87
10.0.153.94,success,,36110.74
10.0.153.118,success,,36164.78
10.0.150.142,success,,36209.60
10.0.140.28,success,,36200.89
10.0.151.77,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,36246.00
10.0.132.4,success,,36344.77
10.0.157.9,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,36214.98
10.0.77.178,success,,36168.49
10.0.151.82,success,,36298.88
10.0.75.202,success,,36279.27
10.0.130.35,success,,36402.12
10.0.134.46,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,36468.32
10.0.135.26,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,36473.99
10.0.135.19,success,,36474.30
10.0.125.29,success,,36544.98
10.0.136.30,success,,36512.10
10.0.136.94,success,,36514.84
10.0.150.66,success,,36441.29
10.0.117.68,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,36624.57
10.0.136.56,success,,36561.35
10.0.153.41,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,36468.48
10.0.135.46,success,,36653.66
10.0.126.18,success,,36702.87
10.0.151.93,success,,36599.49
10.0.126.67,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,36711.34
10.0.127.90,success,,36576.56
10.0.76.185,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,36506.44
10.0.120.6,success,,36792.27
10.0.150.123,success,,36633.06
10.0.143.207,success,,36577.58
10.0.118.60,success,,36800.12
10.0.77.143,success,,36552.80
10.0.121.87,success,,36780.43
10.0.135.81,success,,36750.94
10.0.135.6,success,,36809.77
10.0.133.34,success,,36773.01
10.0.132.19,success,,36832.11
10.0.121.28,success,,36784.88
10.0.157.31,success,,36750.26
10.0.76.214,success,,36744.71
10.0.136.2,success,,36937.95
10.0.132.23,success,,36975.39
10.0.127.34,success,,36901.00
10.0.151.42,success,,36883.57
10.0.101.95,success,,37113.59
10.0.151.111,success,,36906.30
10.0.151.113,success,,36911.66
10.0.158.3,success,,37045.51
10.0.137.7,success,,36990.80
10.0.137.49,success,,37046.19
10.0.134.49,success,,37077.06
10.0.127.49,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,37019.04
10.0.75.26,success,,36954.23
10.0.150.74,success,,37007.18
10.0.150.135,success,,37038.10
10.0.132.1,success,,37149.33
10.0.75.32,success,,36990.34
10.0.76.179,success,,36961.48
10.0.108.7,success,,37285.33
10.0.157.88,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,37033.88
10.0.157.64,success,,37091.76
10.0.137.55,success,,37210.12
10.0.150.147,success,,37163.52
10.0.120.66,success,,37331.56
10.0.76.197,success,,37083.58
10.0.151.170,success,,37195.69
10.0.136.72,success,,37273.62
10.0.108.37,success,,37425.55
10.0.152.24,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,37191.88
10.0.150.26,success,,37237.46
10.0.125.30,success,,37376.75
10.0.136.38,success,,37340.11
10.0.151.119,success,,37277.19
10.0.153.140,success,,37257.85
10.0.133.42,success,,37339.04
10.0.117.84,success,,37483.45
10.0.116.84,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,37499.90
10.0.140.26,success,,37286.31
10.0.122.75,success,,37474.50
10.0.130.40,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,37368.66
10.0.124.75,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,37492.14
10.0.132.61,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,37473.84
10.0.132.53,success,,37482.17
10.0.157.62,success,,37348.17
10.0.127.5,success,,37460.87
10.0.156.60,success,,37404.38
10.0.75.36,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,37390.29
10.0.136.96,success,,37522.25
10.0.140.24,success,,37471.39
10.0.135.89,success,,37587.39
10.0.125.50,success,,37654.26
10.0.130.75,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,37546.63
10.0.162.4,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,37480.03
10.0.119.69,success,,37691.96
10.0.117.93,success,,37717.89
10.0.131.95,success,,37583.89
10.0.137.43,success,,37621.74
10.0.157.33,success,,37529.26
10.0.125.36,success,,37705.21
10.0.139.61,success,,37720.41
10.0.75.148,success,,37606.77
10.0.151.23,success,,37684.25
10.0.128.4,success,,37730.82
10.0.118.76,success,,37838.74
10.0.153.14,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,37657.76
10.0.132.86,success,,37786.81
10.0.150.121,success,,37690.50
10.0.130.33,success,,37723.55
10.0.116.51,success,,37885.00
10.0.152.128,success,,37674.92
10.0.137.30,success,,37772.16
10.0.75.188,success,,37638.03
10.0.118.3,success,,37869.17
10.0.134.83,success,,37808.73
10.0.127.48,success,,37744.08
10.0.137.87,success,,37788.91
10.0.150.63,success,,37720.91
10.0.75.197,success,,37654.99
10.0.150.128,success,,37724.84
10.0.130.8,success,,37750.98
10.0.128.78,success,,37790.15
10.0.76.221,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,37639.73
10.0.150.18,success,,37740.10
10.0.150.105,success,,37746.52
10.0.127.33,success,,37770.19
10.0.153.20,success,,37756.03
10.0.75.232,success,,37710.29
10.0.156.62,success,,37747.79
10.0.150.178,success,,37797.35
10.0.151.167,success,,37815.70
10.0.136.75,success,,37873.94
10.0.76.213,success,,37724.26
10.0.126.56,success,,37949.19
10.0.134.34,success,,37921.97
10.0.127.30,success,,37854.96
10.0.151.72,success,,37841.44
10.0.150.16,success,,37838.80
10.0.134.44,success,,37959.37
10.0.128.18,success,,37936.94
10.0.117.56,success,,38063.15
10.0.121.51,success,,37920.16
10.0.77.171,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,37780.53
10.0.75.96,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,37830.00
10.0.152.111,success,,37910.07
10.0.134.13,success,,38037.43
10.0.157.23,success,,37965.78
10.0.126.15,success,,38127.62
10.0.131.87,success,,38043.51
10.0.118.39,success,,38169.69
10.0.131.18,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,38047.32
10.0.134.54,success,,38136.37
10.0.135.33,success,,38140.21
10.0.137.93,success,,38132.32
10.0.122.24,success,,38177.61
10.0.121.11,success,,38125.47
10.0.127.94,success,,38099.57
10.0.127.38,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,38134.77
10.0.127.47,success,,38140.72
10.0.75.179,success,,38052.23
10.0.32.229,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,38010.14
10.0.157.69,success,,38098.72
10.0.139.69,success,,38274.15
10.0.150.62,success,,38144.48
10.0.128.49,success,,38211.61
10.0.126.75,success,,38299.33
10.0.76.222,success,,38094.02
10.0.137.90,success,,38257.06
10.0.153.12,success,,38171.58
10.0.151.155,success,,38205.92
10.0.134.59,success,,38297.83
10.0.153.37,success,,38198.94
10.0.151.121,success,,38236.09
10.0.153.120,success,,38213.20
10.0.135.10,success,,38316.54
10.0.132.70,success,,38339.03
10.0.120.70,success,,38404.63
10.0.152.100,success,,38214.50
10.0.121.12,success,,38278.38
10.0.77.130,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,38175.76
10.0.131.75,success,,38325.95
10.0.138.160,success,,38348.90
10.0.157.79,success,,38252.09
10.0.151.19,success,,38300.67
10.0.133.10,success,,38345.93
10.0.135.32,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,38391.84
10.0.113.60,success,,38510.25
10.0.108.43,success,,38514.37
10.0.128.50,success,,38374.51
10.0.128.21,success,,38412.20
10.0.118.34,success,,38432.72
10.0.162.81,success,,38323.23
10.0.130.17,success,,38404.50
10.0.128.20,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,38439.56
10.0.128.28,success,,38444.39
10.0.126.46,success,,38512.24
10.0.77.109,success,,38287.61
10.0.136.76,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,38472.54
10.0.150.61,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,38398.70
10.0.76.4,success,,38384.11
10.0.134.77,success,,38524.32
10.0.150.93,success,,38437.27
10.0.118.14,success,,38614.42
10.0.150.180,success,,38466.79
10.0.137.72,success,,38537.05
10.0.136.68,success,,38547.23
10.0.121.67,success,,38592.12
10.0.116.77,success,,38666.53
10.0.150.176,success,,38498.22
10.0.128.22,success,,38555.18
10.0.137.41,success,,38568.21
10.0.119.27,success,,38676.64
10.0.128.68,success,,38571.90
10.0.152.6,success,,38490.08
10.0.77.133,success,,38424.59
10.0.118.89,success,,38711.65
10.0.135.23,success,,38630.57
10.0.135.86,success,,38626.67
10.0.130.77,success,,38573.14
10.0.135.56,success,,38635.82
10.0.135.21,success,,38643.85
10.0.153.1,success,,38549.61
10.0.119.78,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,38743.27
10.0.153.69,success,,38550.67
10.0.150.120,success,,38577.14
10.0.104.69,success,,38816.91
10.0.151.5,success,,38594.31
10.0.140.14,success,,38553.14
10.0.134.3,success,,38678.61
10.0.136.16,success,,38672.90
10.0.72.18,success,,38528.71
10.0.131.15,success,,38642.53
10.0.133.95,success,,38668.43
10.0.101.92,success,,38848.53
10.0.128.62,success,,38681.94
10.0.153.154,success,,38606.28
10.0.150.38,success,,38613.35
10.0.139.66,success,,38758.26
10.0.131.33,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,38665.86
10.0.128.53,success,,38699.44
10.0.118.12,success,,38820.96
10.0.151.87,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,38682.66
10.0.137.95,success,,38737.57
10.0.135.41,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,38760.71
10.0.139.41,success,,38821.23
10.0.121.50,success,,38800.76
10.0.130.52,success,,38737.71
10.0.163.38,success,,38662.67
10.0.132.74,success,,38813.62
10.0.150.118,success,,38709.40
10.0.127.44,success,,38738.14
10.0.150.83,success,,38702.61
10.0.156.87,success,,38675.99
10.0.128.3,success,,38772.96
10.0.76.183,success,,38630.83
10.0.131.76,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,38759.94
10.0.150.56,success,,38717.30
10.0.130.72,success,,38748.51
10.0.134.22,success,,38822.22
10.0.75.81,success,,38670.48
10.0.121.65,success,,38843.55
10.0.77.142,success,,38625.60
10.0.162.9,success,,38689.03
10.0.126.20,success,,38860.48
10.0.122.73,success,,38903.06
10.0.129.70,success,,38862.17
10.0.118.18,success,,38938.84
10.0.151.159,success,,38788.10
10.0.151.33,success,,38782.53
10.0.134.26,success,,38869.52
10.0.75.94,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,38721.70
10.0.75.91,success,,38731.57
10.0.153.115,success,,38786.85
10.0.75.46,success,,38748.58
10.0.131.71,success,,38850.73
10.0.150.27,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,38817.84
10.0.75.176,success,,38758.24
10.0.135.75,success,,38915.33
10.0.108.48,success,,39190.14
10.0.122.45,success,,39140.49
10.0.117.2,success,,39096.09
10.0.157.17,success,,38954.80
10.0.153.155,success,,38979.48
10.0.117.6,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,39109.92
10.0.135.95,success,,39084.36
10.0.75.64,success,,38946.79
10.0.152.126,success,,38983.89
10.0.139.68,success,,39142.79
10.0.133.88,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,39080.10
10.0.101.7,success,,39262.74
10.0.121.14,success,,39072.10
10.0.125.52,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,39169.57
10.0.133.78,success,,39092.69
10.0.75.66,success,,38982.90
10.0.126.70,success,,39178.27
10.0.150.156,success,,39055.36
10.0.122.68,success,,39231.72
10.0.129.14,success,,39052.58
10.0.121.48,success,,39196.88
10.0.119.21,success,,39258.67
10.0.157.39,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,39055.82
10.0.74.246,success,,39040.27
10.0.153.66,success,,39079.57
10.0.156.35,success,,39069.69
10.0.132.9,success,,39216.87
10.0.136.45,success,,39190.25
10.0.153.26,success,,39098.70
10.0.130.5,success,,39139.94
10.0.122.86,success,,39286.99
10.0.128.91,success,,39198.65
10.0.127.23,success,,39167.22
10.0.157.26,success,,39111.43
10.0.150.28,success,,39149.34
10.0.139.63,success,,39333.22
10.0.153.167,success,,39191.36
10.0.127.82,success,,39200.89
10.0.131.40,success,,39251.33
10.0.75.22,success,,39160.67
10.0.120.87,success,,39385.01
10.0.157.36,success,,39187.26
10.0.150.104,success,,39227.51
10.0.76.51,success,,39152.75
10.0.75.212,success,,39183.42
10.0.153.29,success,,39233.48
10.0.122.66,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,39414.87
10.0.151.110,success,,39273.65
10.0.130.10,success,,39305.10
10.0.137.50,success,,39344.25
10.0.131.53,success,,39327.61
10.0.132.73,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,39396.23
10.0.153.111,success,,39290.20
10.0.140.33,success,,39279.15
10.0.125.24,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,39449.51
10.0.132.66,success,,39414.61
10.0.153.109,success,,39302.66
10.0.76.156,success,,39234.39
10.0.75.239,success,,39250.33
10.0.118.56,success,,39497.30
10.0.150.32,success,,39316.19
10.0.75.51,success,,39266.45
10.0.132.28,success,,39432.26
10.0.126.41,success,,39449.54
10.0.127.42,success,,39348.50
10.0.135.90,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,39411.41
10.0.139.72,success,,39462.47
10.0.116.85,success,,39523.77
10.0.108.71,success,,39540.68
10.0.136.88,success,,39417.15
10.0.150.73,success,,39338.06
10.0.139.80,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,39336.31
10.0.108.15,success,,39565.70
10.0.120.62,success,,39518.68
10.0.128.89,success,,39411.48
10.0.130.92,success,,39381.81
10.0.131.58,success,,39396.81
10.0.75.48,success,,39300.08
10.0.150.100,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,39356.82
10.0.77.77,success,,39260.15
10.0.135.94,success,,39443.14
10.0.131.13,success,,39397.25
10.0.132.91,success,,39468.37
10.0.131.85,success,,39408.89
10.0.131.21,success,,39423.29
10.0.128.45,success,,39447.90
10.0.138.162,success,,39414.00
10.0.132.41,success,,39502.65
10.0.152.101,success,,39373.13
10.0.151.148,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,39412.03
10.0.135.78,success,,39483.80
10.0.135.71,success,,39493.73
10.0.116.95,success,,39597.38
10.0.128.60,success,,39471.42
10.0.131.39,success,,39451.96
10.0.134.47,success,,39511.38
10.0.150.7,success,,39414.99
10.0.156.17,success,,39383.91
10.0.130.80,success,,39449.70
10.0.118.59,success,,39602.34
10.0.125.9,success,,39564.33
10.0.136.66,failure,Unexpected token '<', "<?xml vers"... is not valid JSON,39501.39
10.0.150.179,success,,39425.29
10.0.139.75,success,,39561.62
10.0.127.12,success,,39462.49
10.0.126.2,success,,39555.09
10.0.136.51,success,,39510.21
10.0.128.84,success,,39497.34
10.0.134.43,success,,39525.34
10.0.132.69,success,,39545.46
10.0.122.95,success,,39595.78
10.0.118.7,success,,39610.26
10.0.129.15,success,,39422.72
10.0.128.10,success,,39511.08
10.0.77.83,success,,39357.64
10.0.137.67,success,,39528.91
10.0.139.39,success,,39604.70
10.0.117.48,success,,39656.62
10.0.122.79,success,,39634.23
10.0.118.48,success,,39656.68
10.0.122.60,success,,39639.93
10.0.139.65,success,,39615.79
10.0.128.48,success,,39544.21
10.0.75.193,success,,39422.86
10.0.117.23,success,,39679.62
10.0.136.83,success,,39573.25
10.0.122.59,success,,39675.51
10.0.137.60,success,,39594.45
10.0.118.20,success,,39706.60
10.0.118.41,success,,39708.49
10.0.121.22,success,,39576.95
10.0.155.161,success,,39497.15
10.0.163.41,success,,39505.12
10.0.75.61,success,,39495.25
10.0.127.37,success,,39579.12
10.0.118.47,success,,39717.41
10.0.132.24,success,,39663.50
10.0.121.37,success,,39596.03
10.0.150.160,success,,39566.81
